Filename,Segment,WC,Analytic,Clout,Authentic,Tone,WPS,Sixltr,Dic,function,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achieve,power,reward,risk,focuspast,focuspresent,focusfuture,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP
P348802316-1.txt,1,114,93.64,80.98,19.27,99.00,57.00,14.91,40.35,2.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.75,0.00,0.88,0.00,0.00,3.51,6.14,0.88,0.00,44.74,0.00,7.02,7.02,0.00,0.00,0.00,0.00,8.77,3.51,0.88,1.75,0.88,3.51,0.88,0.00,0.00,0.88,1.75,0.00,0.88,0.88,0.00,0.00,2.63,0.00,1.75,0.88,0.00,11.40,6.14,1.75,4.39,0.88,0.88,1.75,3.51,0.00,14.91,2.63,6.14,6.14,3.51,5.26,2.63,0.00,0.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.26,0.88,0.88,0.00,0.00,0.00,0.00,0.88,0.00,0.00,0.00,2.63
P352076818-1.txt,1,105,93.71,71.61,2.82,99.00,52.50,17.14,42.86,0.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.95,0.00,0.00,0.00,0.00,8.57,8.57,1.90,0.00,44.76,0.00,13.33,11.43,1.90,1.90,0.00,0.00,6.67,0.95,1.90,0.00,0.00,8.57,1.90,0.00,0.95,2.86,2.86,0.95,2.86,1.90,0.95,0.00,6.67,0.95,1.90,1.90,0.95,7.62,5.71,0.95,0.95,0.95,0.95,0.95,8.57,0.95,7.62,1.90,2.86,2.86,2.86,1.90,0.95,0.95,1.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.76,0.95,0.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.86
P352945401-1.txt,1,145,93.48,66.06,6.11,99.00,72.50,22.76,40.00,0.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.69,0.00,0.00,0.00,0.00,3.45,3.45,0.69,0.00,46.21,0.00,6.21,6.21,0.00,0.00,0.00,0.00,4.14,0.69,0.00,0.00,0.69,3.45,1.38,0.00,0.00,0.69,2.07,0.00,1.38,0.69,0.00,0.69,2.76,0.00,2.76,0.00,0.00,8.28,1.38,2.07,4.83,1.38,0.69,1.38,3.45,0.00,10.34,2.07,3.45,4.83,9.66,3.45,0.00,1.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.45,0.69,0.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.07
P353204263-1.txt,1,71,92.84,61.10,3.19,98.42,35.50,19.72,39.44,2.82,1.41,0.00,0.00,0.00,0.00,0.00,0.00,1.41,0.00,1.41,0.00,0.00,0.00,0.00,7.04,4.23,0.00,0.00,42.25,0.00,14.08,9.86,4.23,2.82,0.00,0.00,2.82,0.00,0.00,0.00,0.00,7.04,0.00,1.41,1.41,0.00,4.23,0.00,1.41,0.00,0.00,1.41,1.41,0.00,1.41,0.00,0.00,11.27,1.41,4.23,2.82,1.41,2.82,1.41,8.45,0.00,11.27,2.82,1.41,7.04,7.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.04,1.41,1.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.23
P353441735-1.txt,1,155,93.44,76.11,2.96,37.17,77.50,14.19,40.65,0.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.65,0.00,0.00,0.00,0.00,7.74,1.94,0.00,0.00,46.45,0.00,8.39,4.52,3.87,0.00,2.58,0.65,7.74,1.29,0.00,0.65,0.65,6.45,1.94,0.65,0.65,1.29,1.94,0.00,1.94,0.65,0.65,0.65,4.52,0.65,3.23,0.00,0.00,10.32,2.58,3.23,3.87,0.00,2.58,1.29,8.39,0.65,8.39,1.94,1.94,4.52,5.16,1.29,0.65,0.65,0.00,0.00,0.65,0.65,0.00,0.00,0.00,0.00,3.23,0.65,0.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.94
P354972080-1.txt,1,125,93.58,71.23,16.68,14.68,62.50,19.20,41.60,0.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.80,0.00,0.00,0.00,0.00,3.20,5.60,0.80,0.00,45.60,0.80,10.40,4.80,5.60,2.40,1.60,0.80,5.60,0.80,0.80,0.00,0.80,8.80,1.60,0.80,0.80,0.80,4.80,0.00,1.60,0.00,0.80,0.00,2.40,0.00,0.80,0.80,0.00,7.20,3.20,1.60,0.80,0.00,3.20,2.40,2.40,0.00,14.40,4.00,4.00,6.40,3.20,0.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.80,0.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.40
P355183052-1.txt,1,198,93.31,74.44,14.48,99.00,99.00,16.67,44.44,1.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.01,0.00,0.51,0.00,0.00,8.08,4.55,1.01,0.00,46.97,1.01,8.08,7.58,0.51,0.00,0.00,0.51,6.57,1.52,1.01,1.01,1.01,6.06,3.03,0.51,0.51,0.51,2.02,0.00,1.01,1.01,0.00,0.00,4.55,0.51,3.03,0.51,0.00,9.60,2.53,3.54,5.05,1.52,1.52,1.01,7.58,0.51,12.12,3.03,4.55,5.05,5.56,5.05,0.51,1.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.54,0.51,0.51,0.00,0.00,0.00,0.00,0.51,0.00,0.51,0.00,1.52
P355932078-1.txt,1,113,93.65,63.85,3.03,99.00,56.50,16.81,38.94,0.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.88,0.00,0.00,0.00,0.00,4.42,5.31,0.00,0.00,45.13,0.00,7.96,7.96,0.00,0.00,0.00,0.00,3.54,0.00,0.00,0.00,0.00,6.19,1.77,0.88,0.00,0.88,3.54,0.00,1.77,1.77,0.00,0.00,1.77,0.00,0.88,0.00,0.88,7.96,1.77,3.54,1.77,0.88,0.88,1.77,4.42,0.00,7.96,1.77,1.77,4.42,7.08,6.19,0.00,1.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.42,0.88,0.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.65
P358417604-1.txt,1,115,93.64,72.86,14.99,74.37,57.50,19.13,42.61,0.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.87,0.00,0.00,0.00,0.00,6.96,6.96,0.87,0.00,45.22,0.00,6.09,4.35,1.74,0.00,0.00,0.00,6.09,0.87,0.87,0.87,0.00,6.96,0.87,1.74,0.87,0.00,3.48,0.00,1.74,0.00,0.87,0.87,0.87,0.00,0.87,0.00,0.00,9.57,2.61,4.35,0.87,1.74,1.74,2.61,7.83,2.61,14.78,3.48,2.61,8.70,6.09,0.87,0.87,0.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.35,0.87,0.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.61
P365189964-1.txt,1,101,93.75,68.97,15.27,99.00,50.50,9.90,47.52,0.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.99,0.00,0.00,0.00,0.00,10.89,7.92,0.00,0.00,44.55,0.00,8.91,7.92,0.99,0.00,0.00,0.00,4.95,0.00,0.99,0.00,0.00,3.96,0.99,0.00,0.00,0.99,1.98,0.00,1.98,0.00,0.99,0.99,3.96,0.00,0.99,0.00,2.97,8.91,3.96,0.00,3.96,0.00,1.98,0.99,10.89,0.00,13.86,4.95,3.96,5.94,7.92,5.94,1.98,2.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.95,0.99,0.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.97
P365753117-1.txt,1,67,95.31,81.47,15.56,99.00,33.50,16.42,46.27,2.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.99,0.00,0.00,0.00,0.00,10.45,5.97,0.00,0.00,41.79,0.00,13.43,11.94,0.00,0.00,0.00,0.00,8.96,1.49,2.99,0.00,0.00,4.48,1.49,0.00,0.00,0.00,2.99,0.00,1.49,1.49,0.00,0.00,4.48,0.00,2.99,0.00,0.00,14.93,7.46,1.49,1.49,2.99,1.49,1.49,10.45,0.00,13.43,2.99,2.99,7.46,2.99,2.99,1.49,1.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.46,1.49,1.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.48
P365993084-1.txt,1,129,93.55,80.30,14.79,98.03,64.50,12.40,35.66,0.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,0.00,0.00,0.00,0.00,3.88,3.10,0.00,0.00,45.74,0.00,5.43,5.43,0.00,0.00,0.00,0.00,8.53,3.88,0.00,2.33,2.33,3.88,0.78,0.00,0.78,0.78,2.33,0.00,0.00,0.00,0.00,0.00,3.88,0.00,3.10,0.00,0.00,6.98,3.88,1.55,0.78,0.00,0.78,1.55,3.88,2.33,14.73,3.10,5.43,6.20,3.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.88,0.78,0.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.33
P366800025-1.txt,1,147,92.84,79.29,7.24,91.78,73.50,19.73,42.86,1.36,0.68,0.00,0.00,0.00,0.00,0.00,0.00,0.68,0.00,0.68,0.00,0.00,0.00,0.00,4.76,7.48,1.36,0.00,46.94,0.68,12.24,8.16,4.08,0.00,2.04,0.68,8.84,0.00,1.36,0.00,0.68,6.12,1.36,0.68,0.00,0.68,3.40,0.00,2.04,0.68,0.68,0.68,1.36,0.00,0.68,0.00,0.00,8.84,5.44,0.68,1.36,0.68,1.36,1.36,4.08,0.00,10.88,2.04,4.08,5.44,5.44,5.44,0.00,0.68,0.00,0.00,0.68,0.68,0.00,0.00,0.00,0.00,3.40,0.68,0.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.04
P366834934-1.txt,1,101,92.84,75.60,19.51,63.31,50.50,16.83,39.60,1.98,0.99,0.00,0.00,0.00,0.00,0.00,0.00,0.99,0.00,0.99,0.00,0.00,0.00,0.00,2.97,4.95,0.99,0.00,44.55,0.00,7.92,4.95,2.97,0.00,0.99,0.99,7.92,0.99,2.97,0.00,0.99,4.95,0.00,1.98,0.00,0.00,2.97,0.00,0.00,0.00,0.00,0.00,0.99,0.00,0.00,0.00,0.00,12.87,5.94,1.98,4.95,0.99,0.99,0.99,2.97,1.98,15.84,3.96,3.96,7.92,3.96,4.95,0.99,0.99,0.00,0.99,0.99,0.99,0.00,0.00,0.00,0.00,4.95,0.99,0.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.97
P369301593-1.txt,1,70,92.84,71.61,5.55,98.56,35.00,14.29,34.29,2.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.43,0.00,1.43,0.00,0.00,2.86,2.86,0.00,0.00,41.43,1.43,8.57,7.14,1.43,1.43,0.00,0.00,5.71,1.43,0.00,0.00,1.43,5.71,1.43,1.43,0.00,0.00,4.29,0.00,0.00,0.00,0.00,0.00,5.71,0.00,1.43,1.43,1.43,4.29,2.86,0.00,0.00,0.00,1.43,1.43,2.86,0.00,10.00,2.86,0.00,7.14,1.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.57,1.43,1.43,0.00,0.00,0.00,0.00,1.43,0.00,0.00,0.00,4.29
P376009213-1.txt,1,87,93.89,71.72,11.50,99.00,43.50,16.09,42.53,1.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.15,0.00,0.00,0.00,0.00,6.90,4.60,0.00,0.00,43.68,0.00,11.49,11.49,0.00,0.00,0.00,0.00,5.75,0.00,1.15,0.00,0.00,6.90,4.60,0.00,0.00,0.00,2.30,0.00,2.30,1.15,0.00,1.15,1.15,0.00,0.00,0.00,0.00,9.20,4.60,3.45,0.00,0.00,1.15,2.30,8.05,1.15,9.20,3.45,1.15,4.60,5.75,4.60,0.00,1.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.75,1.15,1.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.45
P377006534-1.txt,1,93,93.82,70.47,1.95,99.00,46.50,16.13,35.48,1.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.08,0.00,0.00,0.00,0.00,4.30,5.38,1.08,0.00,44.09,1.08,9.68,8.60,0.00,0.00,0.00,0.00,5.38,1.08,0.00,0.00,0.00,3.23,0.00,0.00,1.08,1.08,2.15,0.00,2.15,1.08,0.00,0.00,1.08,0.00,1.08,0.00,0.00,8.60,3.23,4.30,1.08,3.23,1.08,1.08,5.38,2.15,9.68,3.23,1.08,6.45,5.38,1.08,1.08,1.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.38,1.08,1.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.23
P377374113-1.txt,1,142,93.49,83.80,12.46,92.81,71.00,16.90,41.55,0.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.70,0.00,0.00,0.00,0.00,11.97,5.63,0.00,0.00,45.77,0.70,7.04,5.63,1.41,0.00,0.00,1.41,9.86,1.41,0.00,0.00,0.00,9.86,4.93,1.41,0.00,2.82,1.41,0.00,2.82,0.70,0.70,1.41,2.11,0.00,1.41,0.00,0.00,11.27,4.93,2.82,2.11,1.41,1.41,1.41,8.45,0.70,9.15,3.52,2.11,4.23,3.52,2.11,0.70,0.00,2.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.23,0.70,0.70,0.00,0.00,0.00,0.00,0.70,0.00,0.00,0.00,2.11
P380261958-1.txt,1,13,97.77,77.92,63.54,99.00,6.50,30.77,53.85,7.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.69,0.00,0.00,0.00,0.00,0.00,15.38,0.00,0.00,7.69,0.00,15.38,15.38,0.00,0.00,0.00,0.00,7.69,0.00,0.00,0.00,0.00,15.38,0.00,0.00,0.00,0.00,15.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.38,7.69,0.00,0.00,0.00,7.69,7.69,0.00,0.00,23.08,7.69,0.00,15.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,38.46,7.69,7.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23.08
P385434319-1.txt,1,145,94.09,75.49,22.93,92.20,72.50,13.10,45.52,1.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.38,0.00,0.00,0.00,0.00,5.52,8.28,0.69,0.00,46.21,0.00,8.28,6.21,2.07,0.69,0.00,0.00,7.59,0.69,2.07,0.69,0.69,4.83,1.38,0.00,0.00,0.69,2.07,0.69,2.76,1.38,0.69,0.69,2.76,1.38,0.69,0.00,0.00,10.34,4.83,0.69,4.14,0.69,0.69,0.69,3.45,0.00,14.48,3.45,4.14,8.28,10.34,1.38,2.76,0.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.45,0.69,0.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.07
P385710773-1.txt,1,125,92.84,68.43,2.89,99.00,62.50,16.00,40.80,1.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.80,0.00,0.80,0.00,0.00,3.20,7.20,0.00,0.00,45.60,0.00,9.60,8.00,0.80,0.00,0.00,0.00,4.80,0.80,0.80,0.00,0.00,4.80,2.40,0.80,0.00,0.80,1.60,0.00,4.80,1.60,1.60,0.80,0.80,0.00,0.80,0.00,0.00,12.80,2.40,6.40,2.40,4.00,1.60,0.80,4.00,1.60,7.20,2.40,0.80,4.00,9.60,3.20,0.80,0.00,1.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.80,0.80,0.80,0.00,0.00,0.00,0.00,0.00,0.00,0.80,0.00,2.40
P386034294-1.txt,1,95,92.84,80.00,1.00,82.36,47.50,18.95,42.11,2.11,1.05,0.00,0.00,0.00,0.00,0.00,0.00,1.05,0.00,1.05,0.00,0.00,0.00,0.00,2.11,10.53,0.00,0.00,44.21,0.00,16.84,9.47,6.32,0.00,3.16,0.00,8.42,1.05,2.11,0.00,0.00,4.21,1.05,0.00,1.05,1.05,2.11,0.00,1.05,0.00,1.05,0.00,2.11,0.00,0.00,0.00,1.05,13.68,6.32,1.05,3.16,1.05,2.11,1.05,3.16,0.00,6.32,2.11,1.05,3.16,3.16,4.21,2.11,0.00,0.00,0.00,1.05,0.00,0.00,1.05,0.00,0.00,5.26,1.05,1.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.16
P387175956-1.txt,1,151,93.45,78.67,19.75,75.02,75.50,12.58,39.74,0.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.66,0.00,0.00,0.00,0.00,3.97,4.64,0.00,0.00,46.36,0.66,3.97,3.31,0.66,0.00,0.00,0.00,7.95,4.64,1.32,1.32,1.32,1.99,0.00,0.00,0.66,0.66,1.32,0.00,0.66,0.66,0.00,0.00,1.32,0.00,0.66,0.00,0.66,9.93,4.64,1.32,2.65,0.00,1.32,1.32,5.30,1.32,16.56,3.97,4.64,7.95,4.64,2.65,1.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.31,0.66,0.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.99
P387530243-1.txt,1,81,92.84,59.76,15.12,96.52,40.50,9.88,45.68,2.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.23,0.00,1.23,0.00,0.00,7.41,7.41,1.23,0.00,43.21,0.00,4.94,4.94,0.00,0.00,0.00,0.00,2.47,1.23,0.00,0.00,0.00,3.70,0.00,0.00,0.00,0.00,3.70,0.00,3.70,2.47,0.00,1.23,2.47,0.00,2.47,0.00,0.00,9.88,2.47,4.94,2.47,1.23,1.23,1.23,7.41,2.47,14.81,2.47,4.94,8.64,9.88,1.23,2.47,2.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.17,1.23,1.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.70
P389448715-1.txt,1,137,93.51,86.32,1.60,99.00,68.50,20.44,40.88,0.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.73,0.00,0.00,0.00,0.00,4.38,5.84,0.73,0.00,45.99,0.00,11.68,10.22,0.73,0.00,0.00,0.73,10.95,2.92,0.73,0.73,2.19,6.57,1.46,2.19,1.46,0.73,2.19,0.00,0.73,0.00,0.00,0.73,2.92,0.00,2.19,0.00,0.00,16.06,5.11,5.84,5.11,3.65,0.73,0.73,5.84,1.46,8.03,1.46,2.19,4.38,5.11,0.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.65,0.73,0.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.19
P390202820-1.txt,1,119,93.61,72.17,33.76,98.87,59.50,11.76,42.02,0.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.84,0.00,0.00,0.00,0.00,7.56,7.56,0.84,0.00,45.38,0.00,7.56,6.72,0.84,0.00,0.00,0.84,6.72,0.84,1.68,0.00,0.84,7.56,0.84,0.84,0.84,1.68,3.36,0.84,0.00,0.00,0.00,0.00,3.36,0.84,1.68,0.00,0.00,12.61,5.04,3.36,2.52,1.68,0.84,2.52,8.40,2.52,17.65,4.20,5.04,7.56,2.52,0.84,0.84,0.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.20,0.84,0.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.52
P392221458-1.txt,1,247,93.22,82.41,4.05,91.52,123.50,14.98,43.72,1.21,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.40,0.00,0.81,0.00,0.00,0.00,0.00,7.69,3.64,0.40,0.00,47.37,0.40,11.74,7.69,3.64,0.40,1.21,0.81,10.12,2.43,0.81,0.81,1.21,6.48,2.02,0.81,0.81,1.21,2.02,0.00,2.02,0.81,0.81,0.40,4.45,1.62,0.81,0.81,0.81,10.93,4.05,2.83,2.83,1.21,2.02,1.21,7.29,0.81,9.31,1.21,3.24,5.26,6.07,2.43,0.81,1.62,0.00,0.00,0.81,0.81,0.00,0.00,0.00,0.00,2.83,0.40,0.40,0.00,0.00,0.00,0.00,0.81,0.00,0.00,0.00,1.21
P394197017-1.txt,1,129,93.55,70.64,5.92,99.00,64.50,20.93,43.41,3.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.33,0.00,1.55,0.00,0.00,4.65,4.65,0.00,0.00,44.19,0.78,11.63,9.30,1.55,1.55,0.00,0.00,5.43,0.78,1.55,0.00,0.00,6.20,3.88,0.78,0.00,0.78,1.55,0.00,4.65,1.55,1.55,1.55,5.43,3.10,1.55,0.00,0.78,11.63,4.65,1.55,4.65,0.00,0.78,1.55,3.88,0.78,7.75,1.55,3.10,3.10,6.98,4.65,0.78,0.78,0.00,0.00,0.78,0.00,0.00,0.00,0.78,0.00,6.98,0.78,0.78,0.00,0.00,0.00,0.00,3.10,0.00,0.00,0.00,2.33
P394899481-1.txt,1,143,92.84,61.03,12.12,86.40,71.50,16.78,37.76,1.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.70,0.00,0.70,0.00,0.00,3.50,4.90,0.00,0.00,46.15,0.00,6.29,4.90,1.40,0.70,0.00,0.00,2.80,0.00,0.70,0.00,0.70,2.80,0.00,0.70,0.00,0.70,1.40,0.00,0.00,0.00,0.00,0.00,2.80,0.00,0.70,0.00,2.10,5.59,1.40,1.40,2.10,0.00,0.70,1.40,4.90,0.00,13.99,2.80,2.80,8.39,4.20,4.20,0.00,0.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.50,0.70,0.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.10
P395056870-1.txt,1,119,92.84,69.29,8.09,25.77,59.50,15.13,42.86,3.36,0.84,0.00,0.00,0.00,0.00,0.00,0.00,0.84,0.00,1.68,0.00,0.84,0.00,0.00,4.20,6.72,0.00,0.00,45.38,0.00,13.45,6.72,6.72,1.68,4.20,0.00,5.04,0.00,0.00,0.00,0.00,5.88,1.68,0.00,0.84,0.84,2.52,0.00,0.00,0.00,0.00,0.00,1.68,0.84,0.84,0.00,0.00,7.56,1.68,1.68,2.52,0.84,1.68,0.84,4.20,0.00,11.76,3.36,3.36,5.88,4.20,3.36,0.00,0.00,2.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.20,0.84,0.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.52
P399471252-1.txt,1,77,94.02,81.84,1.00,99.00,38.50,20.78,41.56,1.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.30,0.00,0.00,0.00,0.00,2.60,9.09,1.30,0.00,42.86,0.00,12.99,12.99,0.00,0.00,0.00,0.00,9.09,1.30,1.30,0.00,0.00,5.19,0.00,0.00,0.00,2.60,2.60,0.00,2.60,1.30,0.00,1.30,7.79,1.30,5.19,0.00,0.00,11.69,5.19,3.90,0.00,3.90,1.30,1.30,5.19,0.00,5.19,2.60,0.00,3.90,2.60,5.19,1.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.49,1.30,1.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.90
P399791257-1.txt,1,137,92.84,58.65,14.30,38.77,68.50,17.52,36.50,1.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.73,0.00,0.73,0.00,0.00,5.11,6.57,0.00,0.00,45.99,0.00,3.65,2.19,1.46,0.00,0.00,0.00,2.19,0.00,0.00,0.00,0.00,6.57,2.92,0.00,0.73,0.00,2.92,0.00,0.73,0.00,0.00,0.73,2.19,1.46,0.73,0.00,0.00,9.49,3.65,2.92,1.46,0.73,2.19,1.46,5.11,0.73,12.41,0.73,5.11,6.57,6.57,2.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.65,0.73,0.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.19
P401967101-1.txt,1,111,93.67,87.92,1.65,75.85,55.50,21.62,41.44,0.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.90,0.00,0.00,0.00,0.00,6.31,9.91,0.00,0.00,45.05,0.00,5.41,3.60,0.90,0.90,0.00,0.00,11.71,1.80,1.80,1.80,0.90,4.50,0.90,0.00,0.90,0.90,2.70,0.00,7.21,4.50,0.90,0.90,1.80,0.90,0.90,0.00,0.00,9.91,4.50,2.70,1.80,0.90,0.90,0.90,8.11,2.70,8.11,0.90,1.80,5.41,5.41,0.90,0.90,0.00,1.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.50,0.90,0.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.70
P405206070-1.txt,1,131,93.54,79.94,3.27,97.81,65.50,18.32,43.51,0.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.76,0.00,0.00,0.00,0.00,6.11,4.58,0.00,0.00,45.80,0.00,6.87,6.11,0.76,0.00,0.00,0.76,8.40,3.05,0.76,0.76,0.76,2.29,0.76,0.00,0.00,0.00,1.53,0.00,0.76,0.76,0.00,0.00,6.87,1.53,5.34,0.00,0.00,7.63,4.58,1.53,0.76,0.76,0.76,1.53,5.34,0.76,9.16,2.29,0.76,6.11,9.92,5.34,0.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.82,0.76,0.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.29
P405429117-1.txt,1,121,92.84,83.94,3.26,99.00,60.50,17.36,44.63,1.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.83,0.00,0.83,0.00,0.00,6.61,11.57,0.00,0.00,44.63,0.00,12.40,10.74,0.83,0.83,0.00,0.00,9.92,2.48,0.00,0.00,0.83,9.92,4.13,0.83,0.00,1.65,3.31,0.00,6.61,0.83,1.65,3.31,2.48,0.83,0.83,0.00,0.83,9.09,2.48,2.48,2.48,0.83,0.83,1.65,4.96,0.00,5.79,2.48,1.65,1.65,0.83,4.13,1.65,0.00,2.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.79,0.83,0.83,0.00,0.00,0.00,0.00,1.65,0.00,0.00,0.00,2.48
